question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
DEVOPS_1325,What is the default virtual host in Web Servers used for?,Serving requests only on port 8080,Serving requests when no other server block matches the request's Host header,The highest-priority server block,A server block with no SSL,B,DevOps,Web Servers,22
DEVOPS_1326,What does SSL stand for?,Secure Sockets Layer,Standard Security Layer,Secure Server Link,System Security Layer,A,DevOps,Web Servers,16
DEVOPS_1327,What does TLS stand for?,Transmission Layer Security,Transport Layer Security,Transfer Link Security,Trusted Layer System,B,DevOps,Web Servers,22
DEVOPS_1328,What is the relationship between SSL and TLS?,They are completely different protocols,TLS is the modern successor to SSL with improved security and SSL is now deprecated,SSL is newer than TLS,They are different names for the same identical protocol,B,DevOps,Web Servers,21
DEVOPS_1329,What is a Certificate Authority (CA)?,A company that monitors SSL performance,A trusted organization that issues digital certificates that verify the identity of websites,A type of encryption algorithm,A network security device,B,DevOps,Web Servers,15
DEVOPS_1330,What is a self-signed SSL certificate?,A certificate signed by a trusted CA,A certificate signed by the website owner itself rather than a trusted Certificate Authority,A certificate that never expires,A wildcard certificate,B,DevOps,Web Servers,13
DEVOPS_1331,What is the primary downside of using a self-signed SSL certificate in production?,They are too expensive,Browsers will show a security warning because the certificate is not signed by a trusted CA,They expire too quickly,They are not compatible with all browsers,B,DevOps,Web Servers,11
DEVOPS_1332,What is Let's Encrypt?,A paid SSL certificate provider,A free automated and open Certificate Authority providing trusted Web Servers certificates,An SSL encryption algorithm,A web server plugin,B,DevOps,Web Servers,15
DEVOPS_1333,What tool is commonly used to obtain and renew Let's Encrypt certificates automatically?,openssl,certbot,ssl-renew,letsencrypt-cli,B,DevOps,Web Servers,16
DEVOPS_1334,What is a wildcard SSL certificate?,A certificate that works for any website,A certificate that secures a domain and all its subdomains (e.g. *.example.com),A certificate with no expiry date,A certificate that auto-renews,B,DevOps,Web Servers,24
DEVOPS_1335,What is an SSL certificate's Common Name (CN) or Subject Alternative Name (SAN)?,The certificate's serial number,The domain name(s) the certificate is valid for,The certificate's encryption strength,The CA's name,B,DevOps,Web Servers,16
DEVOPS_1336,What is the purpose of the SSL handshake?,Encrypting data after connection,The process where client and server establish a secure connection by exchanging keys and agreeing on encryption parameters,Authenticating the user,Terminating old connections,B,DevOps,Web Servers,24
DEVOPS_1337,What does HSTS (HTTP Strict Transport Security) do?,Forces HTTP connections,Forces browsers to only communicate with the server over HTTPS for a specified period,Encrypts HTTP cookies,Prevents cache poisoning,B,DevOps,Web Servers,16
DEVOPS_1338,What is the purpose of the ssl_protocols directive in Web Servers?,Setting the SSL certificate path,Specifying which Web Servers protocol versions the server will accept to prevent use of vulnerable versions,Enabling SSL compression,Setting session timeout,B,DevOps,Web Servers,13
DEVOPS_1339,Which TLS version should be disabled in modern web servers for security?,TLS 1.2,TLS 1.3,TLS 1.0 and 1.1,TLS 1.4,C,DevOps,Web Servers,25
DEVOPS_1340,What is the purpose of the ssl_ciphers directive in Web Servers?,Setting the number of SSL connections,Specifying the list of encryption ciphers the server will use for SSL connections,Enabling cipher debugging,Setting cipher timeout,B,DevOps,Web Servers,14
DEVOPS_1341,What does 'ssl_session_cache shared:SSL:10m' do in Web Servers?,Limits SSL to 10 connections,Enables a shared SSL session cache to reuse SSL parameters and reduce handshake overhead,Sets session timeout to 10 minutes,Restricts SSL to internal networks,B,DevOps,Web Servers,25
DEVOPS_1342,What is OCSP stapling in Web Servers?,A method of compressing certificates,A mechanism where the server proactively includes certificate revocation status in the TLS handshake improving performance,A type of certificate pinning,A backup SSL method,B,DevOps,Web Servers,13
DEVOPS_1343,What is the purpose of the Web Servers 'keepalive_timeout' directive?,Setting connection pool size,Specifying how long Web Servers will keep an idle connection open before closing it,Setting SSL session duration,Defining upstream keepalive connections,B,DevOps,Web Servers,12
DEVOPS_1344,What is Web Servers FastCGI used for?,Load balancing HTTP traffic,Passing requests from Web Servers to a FastCGI application server (like PHP-FPM) for dynamic content generation,Caching static content,SSL termination,B,DevOps,Web Servers,18
DEVOPS_1345,What is PHP-FPM and why is it used with Web Servers?,PHP Fast Process Manager - manages PHP processes separately to allow Web Servers to efficiently serve PHP applications,PHP File Processing Module - handles file uploads,PHP Frontend Module - manages web interfaces,PHP Forwarding Protocol Manager - routes PHP requests,A,DevOps,Web Servers,17
DEVOPS_1346,What is the Web Servers 'gzip' directive used for?,Compressing uploaded files,Enabling compression of HTTP responses to reduce bandwidth and improve page load times,Archiving log files,Compressing SSL certificates,B,DevOps,Web Servers,21
DEVOPS_1347,What is the purpose of setting 'sendfile on' in Web Servers?,Enabling email functionality,Using the OS sendfile() system call for efficient file serving without copying data to user space,Sending notifications,Enabling file upload support,B,DevOps,Web Servers,18
DEVOPS_1348,What is the Web Servers 'client_max_body_size' directive used for?,Limiting the number of clients,Setting the maximum size of a client request body to limit upload sizes,Setting the maximum response size,Limiting client connections,B,DevOps,Web Servers,23
DEVOPS_1349,What does the Web Servers 'AllowOverride' directive control?,Allowing server IP override,Whether .htaccess files are allowed to override server configuration in a directory,Overriding the default error page,Allowing modules to be overridden,B,DevOps,Web Servers,16
DEVOPS_1350,What is the Web Servers 'Options' directive used for?,Setting Web Servers command-line options,Controlling which server features are enabled for a directory (such as directory listing and symlinks),Defining available HTTP methods,Setting response headers,B,DevOps,Web Servers,21
DEVOPS_1351,What does 'Options -Indexes' do in Web Servers?,Disables all Web Servers features,Disables directory listing so users cannot see the list of files in a directory,Disables SSL,Disables all HTTP methods,B,DevOps,Web Servers,25
DEVOPS_1352,What is the Web Servers 'ErrorDocument' directive used for?,Logging error messages,Specifying custom error pages to display for specific HTTP error codes,Defining error email notifications,Setting error log locations,B,DevOps,Web Servers,22
DEVOPS_1353,What is mod_security in Web Servers?,A module for handling SSL,A web application firewall module for Web Servers that protects against web attacks,A module for URL rewriting,A performance monitoring module,B,DevOps,Web Servers,25
DEVOPS_1354,What is the purpose of the Web Servers 'ServerAlias' directive in a VirtualHost block?,An alternative server name for the admin,Additional domain names that the virtual host should respond to (e.g. www.example.com for example.com),A fallback server when the primary fails,An alias for the DocumentRoot path,B,DevOps,Web Servers,24
DEVOPS_1355,What is the main purpose of Web Servers's 'expires' directive?,Setting session expiry,Controlling browser caching by setting cache expiry headers for static assets,Setting cookie expiration,Defining SSL certificate expiry,B,DevOps,Web Servers,17
DEVOPS_1356,What is an upstream health check in Web Servers?,A check for server hardware health,Periodically testing backend servers' availability and removing failed servers from the load balancing pool,A check for SSL certificate validity,An internet speed test,B,DevOps,Web Servers,11
DEVOPS_1357,What does the Web Servers 'return 301' directive do?,Returns HTTP 200 OK response,Issues a permanent redirect sending clients to a new URL permanently,Returns a 404 error,Closes the connection,B,DevOps,Web Servers,20
DEVOPS_1358,What is the difference between Web Servers return 301 and return 302?,They are identical,301 is a permanent redirect while 302 is a temporary redirect,302 is permanent while 301 is temporary,301 is for HTTPS while 302 is for HTTP,B,DevOps,Web Servers,15
DEVOPS_1359,What is the purpose of 'proxy_set_header Host \$host' in Web Servers Web Servers configuration?,Setting the server hostname,Preserving the original Host header when forwarding requests to the upstream server,Setting the proxy server's hostname,Overriding the Host header with the proxy address,B,DevOps,Web Servers,14
DEVOPS_1360,What is WebSocket proxying in Web Servers?,Using a web browser as a proxy,Configuring Web Servers to proxy WebSocket connections by upgrading the HTTP connection,A type of web server caching,A websocket server implementation,B,DevOps,Web Servers,20
DEVOPS_1361,Which Web Servers directive is needed to enable WebSocket proxying?,proxy_websocket on,proxy_http_version 1.1 and Upgrade/Connection headers,websocket_pass on,enable_websocket on,B,DevOps,Web Servers,13
DEVOPS_1362,What is rate limiting in Web Servers used for?,Limiting the server's bandwidth,Controlling the rate of incoming requests to prevent abuse and DDoS attacks,Limiting the number of Web Servers,Limiting SSL connection speed,B,DevOps,Web Servers,12
DEVOPS_1363,What Web Servers directive is used to define a rate limit zone?,limit_req_zone,rate_limit,throttle_zone,req_limit,A,DevOps,Web Servers,24
DEVOPS_1364,What is IP whitelisting in web server security?,Blocking all non-whitelisted IP addresses from the internet,Allowing only specific IP addresses to access a resource while blocking all others,Listing all server IP addresses,Whitelisting safe HTTP methods,B,DevOps,Web Servers,24
DEVOPS_1365,What is the purpose of HTTP response headers like 'X-Content-Type-Options: nosniff'?,Setting content encoding,Preventing browsers from MIME-sniffing the content type away from the declared type reducing XSS risks,Defining custom response types,Blocking content delivery,B,DevOps,Web Servers,19
DEVOPS_1366,What is the 'Content-Security-Policy' (CSP) HTTP header used for?,Defining server capacity limits,Controlling which resources (scripts styles Docker) a browser is allowed to load for a page to prevent XSS,Setting content expiry,Defining content encoding,B,DevOps,Web Servers,18
DEVOPS_1367,What is the Web Servers 'error_log' directive used for?,Logging successful requests,Specifying the location and severity level for Web Servers error messages and warnings,Logging SSL errors only,Logging upstream server errors,B,DevOps,Web Servers,20
DEVOPS_1368,What is the purpose of Web Servers's mod_deflate module?,Compressing uploaded files,Compressing HTTP responses to reduce bandwidth usage and improve performance,Deflating cached pages,Managing Web Servers processes,B,DevOps,Web Servers,25
DEVOPS_1369,What is the Web Servers 'LogLevel' directive used for?,Setting user access levels,Controlling the verbosity of Web Servers log messages from debug to emergency,Defining log file size limits,Setting the log retention period,B,DevOps,Web Servers,12
DEVOPS_1370,What is Web Servers header forwarding used for?,Encrypting headers,Passing original client information (IP address host) to backend servers via HTTP headers,Forwarding responses to Cloud Computing,Forwarding SSL certificates,B,DevOps,Web Servers,16
DEVOPS_1371,What is Web Servers's 'proxy_buffering' directive used for?,Buffering SSL handshakes,Controlling whether Web Servers buffers responses from proxied servers before sending to clients,Buffering uploaded files,Buffering log entries,B,DevOps,Web Servers,13
DEVOPS_1372,What is the purpose of 'proxy_connect_timeout' in Web Servers?,Setting how long to wait for an SSL handshake,Setting the timeout for establishing a connection to the proxied upstream server,Setting how long to wait for client headers,Defining the keepalive timeout,B,DevOps,Web Servers,13
DEVOPS_1373,What is an Web Servers cipher suite?,A collection of SSL certificates,A set of algorithms defining how Web Servers encryption key exchange and message authentication are performed,A list of trusted CAs,An SSL debugging toolkit,B,DevOps,Web Servers,15
DEVOPS_1374,What is perfect forward secrecy (PFS) in Web Servers?,A system that perfectly forwaCloud Computing traffic,A property where each session uses unique temporary keys so compromising a private key doesn't expose past sessions,A method for automatic certificate renewal,A type of certificate pinning,B,DevOps,Web Servers,17
DEVOPS_1375,What does the Web Servers 'ssl_prefer_server_ciphers on' directive do?,Disabling SSL,Giving the server's cipher preference priority over the client's during the SSL handshake,Preferring TLS 1.3 over older versions,Enabling server-side certificate verification,B,DevOps,Web Servers,17
DEVOPS_1376,What is an SSL certificate chain?,A chain of SSL certificates created for different websites,An ordered set of certificates from a server certificate to a root CA certificate used to establish trust,A sequence of failed SSL handshakes,A list of revoked certificates,B,DevOps,Web Servers,21
DEVOPS_1377,What is the purpose of the 'ssl_trusted_certificate' directive in Web Servers?,Specifying client certificates to trust,Specifying the CA bundle for OCSP stapling and verifying upstream SSL certificates,Defining trusted SSL algorithms,Setting the number of trusted CAs,B,DevOps,Web Servers,20
DEVOPS_1378,What is the openssl command used for on Linux?,Monitoring network connections,A command-line tool for working with Web Servers including creating certificates testing connections and encrypting data,Managing web server processes,Configuring firewall rules,B,DevOps,Web Servers,11
DEVOPS_1379,What does 'openssl s_client -connect example.com:443' do?,Generates a new SSL certificate,Connects to a server using Web Servers and displays certificate and connection details for troubleshooting,Installs an SSL certificate,Renews an existing SSL certificate,B,DevOps,Web Servers,21
DEVOPS_1380,What is the purpose of a CSR (Certificate Signing Request)?,A request to revoke an SSL certificate,A request sent to a Certificate Authority containing public key and domain information to obtain an SSL certificate,A request for additional SSL bandwidth,A request to extend SSL certificate validity,B,DevOps,Web Servers,17
DEVOPS_1381,What is the Web Servers 'Redirect' directive used for?,Blocking specific URLs,Sending clients to a different URL by returning an HTTP redirect response,Redirecting log output,Redirecting traffic to a Cloud Computing,B,DevOps,Web Servers,17
DEVOPS_1382,What is the difference between Web Servers's mod_proxy_http and mod_proxy_fcgi?,They serve the same purpose,mod_proxy_http proxies HTTP requests while mod_proxy_fcgi proxies FastCGI requests to applications like PHP-FPM,mod_proxy_http is for HTTPS only,mod_proxy_fcgi is for WebSocket proxying,B,DevOps,Web Servers,16
DEVOPS_1383,What is the purpose of the Web Servers 'index' directive?,Defining a list of index files to serve when a directory is requested (such as index.html or index.php),Setting SSL certificate index,Defining the server index number,Managing upstream server indexes,A,DevOps,Web Servers,16
DEVOPS_1384,What is HTTP/2 and what is its main benefit over HTTP/1.1?,HTTP/2 uses UDP instead of TCP,HTTP/2 supports multiplexing multiple requests over a single connection reducing latency compared to HTTP/1.1,HTTP/2 is an older version of HTTP/1.1,HTTP/2 requires a new web server,B,DevOps,Web Servers,23
DEVOPS_1385,How do you enable HTTP/2 in Web Servers?,Enable the http2 module separately,Add http2 to the listen directive (e.g. listen 443 ssl http2),Set http2 on in the server block,HTTP/2 is always enabled by default,B,DevOps,Web Servers,23
DEVOPS_1386,What is a web server access log used for?,Storing configuration backups,Recording details of all HTTP requests made to the server for monitoring analytics and troubleshooting,Logging server errors only,Logging SSL handshake details,B,DevOps,Web Servers,12
DEVOPS_1387,What is the Combined Log Format in Web Servers access logs?,A format combining multiple log files,A standard log format including client IP date request status code and user agent,A format combining error and access logs,A binary log format,B,DevOps,Web Servers,13
DEVOPS_1388,What is the purpose of 'log_format' directive in Web Servers?,Defining error log levels,Defining the format of access log entries including what information is recorded,Formatting Web Servers configuration,Setting log rotation schedule,B,DevOps,Web Servers,13
DEVOPS_1389,What does a web server 502 Bad Gateway error typically indicate?,The client made a bad request,The server received an invalid response from an upstream server (backend),The resource was not found,The client is unauthorized,B,DevOps,Web Servers,23
DEVOPS_1390,What does a 503 Service Unavailable error from a web server mean?,SSL certificate has expired,The server is temporarily unable to handle requests (overloaded or in maintenance),The resource has moved permanently,Authentication failed,B,DevOps,Web Servers,13
DEVOPS_1391,What is Web Servers's 'rewrite' directive used for?,Rewriting server configuration files,Modifying request URLs based on regular expressions and optionally redirecting clients,Rewriting SSL certificates,Rewriting log formats,B,DevOps,Web Servers,12
DEVOPS_1392,What is the difference between Web Servers rewrite and return directives?,Rewrite is for HTTPS only while return is for HTTP,Return stops processing and sends a response immediately while rewrite modifies the URI and continues processing,Return can only send redirects while rewrite can serve content,They are identical in function,B,DevOps,Web Servers,19
DEVOPS_1393,What is the purpose of Web Servers's 'mod_headers' module?,Managing authentication headers,Allowing modification of HTTP request and response headers for security and caching,Managing server-side session headers,Encoding HTTP headers,B,DevOps,Web Servers,16
DEVOPS_1394,What is the Web Servers 'add_header' directive used for?,Adding new upstream servers,Adding custom HTTP response headers to all responses for security or caching purposes,Adding new Web Servers modules,Adding additional log entries,B,DevOps,Web Servers,12
DEVOPS_1395,What is the 'X-Frame-Options' HTTP header used for?,Setting frame timeout,Preventing the website from being embedded in an iframe on another site to protect against clickjacking,Defining the frame size,Setting HTTP frame compression,B,DevOps,Web Servers,13
DEVOPS_1396,What is the purpose of HTTP keep-alive connections?,Keeping failed connections alive,Allowing multiple HTTP requests to be sent over a single TCP connection reducing connection overhead,Keeping SSL sessions active,Maintaining active database connections,B,DevOps,Web Servers,20
DEVOPS_1397,What is the purpose of Web Servers's 'proxy_read_timeout' directive?,Setting how long to wait for the client to send data,Setting how long to wait for the upstream server to send a response after the last data was sent,Setting SSL read timeout,Defining the maximum request read time,B,DevOps,Web Servers,16
DEVOPS_1398,What does 'fail_timeout' in an Web Servers upstream server definition control?,How long the server waits before accepting connections,The time during which the server is considered unavailable after reaching the max_fails threshold,The SSL failure retry interval,The connection timeout,B,DevOps,Web Servers,14
DEVOPS_1399,What is the benefit of using Web Servers as a static file server compared to application servers?,Static file serving is not supported,Web Servers is highly efficient at serving static files directly from disk without invoking application logic,Application servers are faster for static files,There is no benefit,B,DevOps,Web Servers,17
DEVOPS_1400,What is the purpose of the Web Servers 'MaxRequestWorkers' directive?,Maximum size of HTTP requests,The maximum number of simultaneous requests Web Servers can serve limiting the number of worker processes/threads,Maximum number of requests per connection,Maximum number of Web Servers,B,DevOps,Web Servers,16
DEVOPS_1401,What is Web Servers's prefork MPM?,A module for URL prefixing,A multi-processing module that creates a pre-fork of child processes each handling one connection (traditional model),A type of virtual hosting,A caching mechanism,B,DevOps,Web Servers,25
DEVOPS_1402,What is the advantage of Web Servers's worker MPM over prefork?,Worker is simpler to configure,Worker uses threads making it more efficient and able to handle more simultaneous connections with less memory,Prefork is less stable,Worker supports more modules,B,DevOps,Web Servers,16
DEVOPS_1403,What is the Web Servers 'event' MPM?,An event-driven logging module,An enhanced version of the worker MPM that handles keep-alive connections more efficiently by delegating them to a listener thread,A module for handling events,A type of virtual host,B,DevOps,Web Servers,22
DEVOPS_1404,What is the main architectural difference between Web Servers and Web Servers in handling requests?,Web Servers is newer than Web Servers,Web Servers uses an event-driven non-blocking architecture while Web Servers traditionally creates a process/thread per connection,Web Servers uses asynchronous I/O while Web Servers does not,They use identical architectures,B,DevOps,Web Servers,13
DEVOPS_1405,What is the purpose of Web Servers's 'multi_accept on' directive?,Accepting multiple SSL certificates,Allowing a worker process to accept multiple new connections at a time rather than one at a time,Supporting multiple HTTP versions,Enabling HTTP/2 multiplexing,B,DevOps,Web Servers,21
DEVOPS_1406,What is the 'use epoll' directive in Web Servers used for on Linux systems?,Using extra polling for SSL,Using the Linux epoll connection processing method which is the most efficient method for high-performance I/O,Using additional CPU cores,Using external modules,B,DevOps,Web Servers,18
DEVOPS_1407,What does 'server_tokens off' in Web Servers do?,Disabling the Web Servers server,Hiding the Web Servers version number in HTTP response headers for security,Disabling server compression,Turning off server logging,B,DevOps,Web Servers,19
DEVOPS_1408,What is the Web Servers 'ServerSignature' directive used for?,Signing Web Servers modules,Controlling whether Web Servers appends version information to server-generated pages and error messages,Setting SSL signature,Defining server authentication,B,DevOps,Web Servers,16
DEVOPS_1409,What does 'ServerTokens Prod' do in Web Servers configuration?,Shows full server information including modules,Minimizes the information in the Server response header showing only 'Web Servers',Sets server token authentication,Enables production SSL mode,B,DevOps,Web Servers,12
DEVOPS_1410,What is the purpose of configuring SSL stapling in web servers?,Compressing SSL handshake data,Allowing the server to send pre-fetched certificate revocation status to clients improving handshake performance,Stapling SSL certificates to HTML pages,Enabling multi-domain SSL,B,DevOps,Web Servers,11
DEVOPS_1411,What is the purpose of the 'Referrer-Policy' HTTP header?,Setting the server referral bonus,Controlling how much referrer information is included with requests made from the website,Blocking referral spam,Setting DNS referral recoCloud Computing,B,DevOps,Web Servers,13
DEVOPS_1412,What is an Web Servers 'upstream' weight parameter used for?,Limiting upstream connection weight,Assigning more or fewer requests to specific upstream servers for weighted load distribution,Setting upstream server priority for SSL,Defining upstream keepalive weight,B,DevOps,Web Servers,13
DEVOPS_1413,What does 'backup' parameter in an Web Servers upstream server definition do?,Creating a backup of server configuration,Designating a server as a backup that only receives traffic when all primary servers are unavailable,Enabling automatic server backups,Setting backup connection limits,B,DevOps,Web Servers,18
DEVOPS_1414,What is the purpose of the 'include' directive in Web Servers configuration?,Including external JavaScript files,Including additional configuration files into the main Web Servers.conf for modular configuration management,Including SSL certificates,Including upstream server definitions,B,DevOps,Web Servers,15
DEVOPS_1415,What is the Web Servers 'Include' directive used for?,Including HTML files in responses,Including additional configuration files into the main Web Servers configuration for better organization,Including SSL modules,Including virtual host templates,B,DevOps,Web Servers,11
DEVOPS_1416,What is the function of the Web Servers 'map' module?,Mapping DNS recoCloud Computing,Creating variable mappings based on input variable values for dynamic configuration,Mapping IP addresses to hostnames,Mapping SSL certificates to domains,B,DevOps,Web Servers,21
DEVOPS_1417,What is the Web Servers 'sub_filter' module used for?,Filtering malicious requests,Modifying the content of responses from proxied servers by replacing text strings,Filtering access logs,Filtering SSL ciphers,B,DevOps,Web Servers,14
DEVOPS_1418,What is cross-origin resource sharing (CORS) and why do web servers need to handle it?,A type of server replication,A browser security mechanism that restricts web pages from making requests to a different domain requiring servers to set appropriate headers to allow cross-origin requests,A method for cross-server load balancing,A type of SSL certificate,B,DevOps,Web Servers,17
DEVOPS_1419,What is the purpose of the 'Access-Control-Allow-Origin' response header?,Controlling user access,Specifying which origins are permitted to access resources enabling CORS for cross-origin requests,Restricting HTTP methods,Setting cookie access policies,B,DevOps,Web Servers,15
DEVOPS_1420,What is Web Servers's 'deny' directive used for?,Blocking outbound traffic,Blocking access from specific IP addresses or networks to a location or server,Denying SSL protocols,Disabling specific HTTP methods,B,DevOps,Web Servers,20
DEVOPS_1421,What is the purpose of the 'allow' directive in Web Servers?,Allowing all traffic unrestricted,Whitelisting specific IP addresses or networks to permit access to a location,Allowing all HTTP methods,Enabling SSL,B,DevOps,Web Servers,25
DEVOPS_1422,What does the HTTP 'ETag' response header do?,Encrypting response tags,A unique identifier for a specific version of a resource that enables cache validation and conditional requests,Setting HTTP encoding type,Defining error tag format,B,DevOps,Web Servers,23
DEVOPS_1423,What is a conditional GET request in HTTP?,A GET request with special conditions,A GET request that uses ETag or Last-Modified headers to check if content has changed before downloading it again,A GET request that requires authentication,A GET request with query parameters,B,DevOps,Web Servers,16
DEVOPS_1424,What is the purpose of the 'Last-Modified' HTTP response header?,Setting cookie modification date,Indicating when the resource was last modified to enable browser caching and conditional requests,Setting session modification time,Defining file modification rights,B,DevOps,Web Servers,24
DEVOPS_1425,What is HTTP request pipelining?,A technique for Kubernetes server maintenance,Sending multiple HTTP requests to a server without waiting for each response improving efficiency,A load balancing technique,A type of Web Servers pipeline,B,DevOps,Web Servers,20
DEVOPS_1426,What is the Web Servers 'geo' module used for?,Determining geographic location of Web Servers servers,Setting variables based on the client's IP address or subnet typically used for geo-based routing,Geographic-based load balancing only,Cloud Computing geographic distribution,B,DevOps,Web Servers,14
DEVOPS_1427,What is the purpose of the 'real_ip_module' in Web Servers?,Getting the real Web Servers server IP,Extracting the real client IP from the X-Forwarded-For header when Web Servers is behind another proxy or Cloud Computing,Getting real DNS recoCloud Computing,Authenticating real IP addresses,B,DevOps,Web Servers,12
DEVOPS_1428,What is an SSL certificate revocation?,Canceling the trusted status of an SSL certificate before its expiration due to compromise or other issues,Renewing an SSL certificate,Extending SSL certificate validity,Transferring an SSL certificate,A,DevOps,Web Servers,19
DEVOPS_1429,What is CRL (Certificate Revocation List) used for?,Listing all active SSL certificates,A list maintained by a CA of certificates that have been revoked before their expiration date,A list of trusted certificates,A list of pending certificate requests,B,DevOps,Web Servers,25
DEVOPS_1430,What is the purpose of HTTP strict transport security (HSTS) preloading?,Preloading website content for faster access,Submitting a domain to browser HSTS preload lists so browsers always use HTTPS without needing the header,Preloading SSL certificates,Loading HTTPS configuration before startup,B,DevOps,Web Servers,12
DEVOPS_1431,What Web Servers directive is used to set the HSTS header?,add_header HSTS,add_header Strict-Transport-Security,set_header HSTS,hsts on,B,DevOps,Web Servers,12
DEVOPS_1432,What is the purpose of Web Servers's mod_evasive module?,Evading security restrictions,Protecting against brute force and DDoS attacks by blocking IPs making excessive requests,Making Web Servers processes more efficient,Evading network monitoring,B,DevOps,Web Servers,23
DEVOPS_1433,What is a Web Servers's role in hiding backend server details?,Backend servers are made public,The Web Servers is the only server clients see hiding backend server IPs versions and architecture,Backend details are logged for transparency,Clients can bypass the Web Servers,B,DevOps,Web Servers,22
DEVOPS_1434,What is the primary difference between a Layer 4 and Layer 7 Cloud Computing?,Layer 4 is faster to configure,Layer 4 Cloud Computings route based on network protocol (TCP/UDP) while Layer 7 can route based on HTTP content like URLs and headers,Layer 7 is less intelligent than Layer 4,Layer 4 supports SSL while Layer 7 does not,B,DevOps,Cloud Computing,12
DEVOPS_1435,What is Web Servers's ability to serve as a TCP/UDP proxy called?,HTTP proxy mode,Web Servers stream module allowing Web Servers to proxy non-HTTP TCP and UDP traffic,L4 proxy capability,Generic socket proxy,B,DevOps,Web Servers,11
DEVOPS_1436,What file permissions should private SSL key files have on Linux?,644,777,600 (readable only by owner),400,C,DevOps,Web Servers,23
DEVOPS_1437,What is the purpose of the 'ssl_dhparam' directive in Web Servers?,Setting SSL session time,Specifying a file containing Diffie-Hellman parameters for stronger forward secrecy during key exchange,Disabling DH key exchange,Defining SSL debugging parameters,B,DevOps,Web Servers,22
DEVOPS_1438,What is the Web Servers ProxyPreserveHost directive used for?,Preserving the proxy server hostname in responses,Forwarding the original client Host header to the backend server rather than the proxy's hostname,Preserving SSL host certificates,Storing proxy configuration,B,DevOps,Web Servers,22
DEVOPS_1439,What is the Web Servers 'merge_slashes' directive used for?,Merging upstream connections,Controlling whether Web Servers merges consecutive slashes in URIs (e.g. converting // to /),Merging SSL sessions,Merging log entries,B,DevOps,Web Servers,13
DEVOPS_1440,What is the purpose of the 'client_body_timeout' directive in Web Servers?,Setting how long to wait for a complete response from upstream,Setting how long Web Servers waits between reads of the client request body before timing out the connection,Setting SSL body verification time,Setting maximum body size timeout,B,DevOps,Web Servers,16
DEVOPS_1441,Which Docker component is responsible for managing containers on a host machine?,Docker,Docker Engine,Docker,Docker,B,DevOps,Docker,32
DEVOPS_1442,What is the primary purpose of a Docker?,To store container logs,To define the steps for building a Docker image,To manage container networking,To configure Docker,B,DevOps,Docker,26
DEVOPS_1443,Which statement correctly describes a Docker image?,It is a running instance of a container,It is a read-only template used to create containers,It is a writable layer added to containers,It is a network bridge between containers,B,DevOps,Docker,30
DEVOPS_1444,What happens to data stored inside a container when the container is deleted without a volume?,The data is moved to Docker,The data persists on the host,The data is lost permanently,The data is backed up automatically,C,DevOps,Docker,46
DEVOPS_1445,Which Docker network driver allows containers on different hosts to communicate in a Swarm cluster?,Bridge,Host,Overlay,Macvlan,C,DevOps,Docker,26
DEVOPS_1446,"In Docker, what is the purpose of the depends_on directive?",To set environment variables,To define Kubernetes,To control service startup order,To link external networks,C,DevOps,Docker,29
DEVOPS_1447,Which Docker is the default public registry for pulling Docker?,Amazon ECR,GitHub Container Registry,Docker,Cloud Computing Container Registry,C,DevOps,Docker,26
DEVOPS_1448,What does the Docker instruction EXPOSE do in a Docker?,It opens the specified port on the host,It publishes the port to external users,It documents which port the container listens on,It maps the container port to a host port,C,DevOps,Docker,38
DEVOPS_1449,Which stage of a multi-stage Docker build is used in the final image by default?,The first stage,The stage named build,The last stage,All stages,C,DevOps,Docker,39
DEVOPS_1450,What is the purpose of the Docker instruction ENTRYPOINT?,To set environment variables,To define the default executable for the container,To copy files into the image,To expose container ports,B,DevOps,Docker,40
DEVOPS_1451,Which command is used to list all running containers in Docker?,docker ps -a,docker container ls -all,docker ps,docker Docker,C,DevOps,Docker,42
DEVOPS_1452,A team wants to share a custom Docker image privately within their organization. Which solution is most appropriate?,Push to Docker public repository,Use Docker private repository or a private registry,Store the image as a tar file on shared storage,Use Docker to share the image,B,DevOps,Docker,37
DEVOPS_1453,What is the difference between CMD and ENTRYPOINT in a Docker?,CMD cannot be overridden; ENTRYPOINT can,ENTRYPOINT sets the default command; CMD provides default arguments,CMD is for Linux; ENTRYPOINT is for Windows,There is no difference,B,DevOps,Docker,32
DEVOPS_1454,Which Docker volume type stores data managed by Docker in a Docker-managed directory on the host?,Bind mount,tmpfs mount,Named volume,Anonymous volume,C,DevOps,Docker,48
DEVOPS_1455,What is a bind mount in Docker?,A volume stored on Docker-managed storage,A direct mapping of a host path into the container,A temporary in-memory filesystem,A read-only snapshot of a container,B,DevOps,Docker,44
DEVOPS_1456,Which Docker version introduced support for named volumes at the top-level?,Version 1,Version 2,Version 3,Version 4,B,DevOps,Docker,48
DEVOPS_1457,"In Docker, what is a service?",A running container on a single node,A definition of tasks to be executed across the cluster,A configuration file for Docker,A network bridge between nodes,B,DevOps,Docker,28
DEVOPS_1458,Which command is used to initialize a Docker on a manager node?,Docker join,Docker init,Docker start,Docker create,B,DevOps,Docker,43
