question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
AP_0961,What is the last day of a century which is not a leap year?,Monday,Saturday,Sunday,Friday,B,Aptitude,Quantitative Aptitude,16
AP_0962,How many times does the 29th February occur in 400 years?,97,98,99,100,A,Aptitude,Quantitative Aptitude,21
AP_0963,What day is it 64 days after a Monday?,Monday,Tuesday,Wednesday,Thursday,C,Aptitude,Quantitative Aptitude,20
AP_0964,The year 2000 was a leap year because:,It is divisible by 4,It is divisible by 400,It is divisible by 100,Both A and B,B,Aptitude,Quantitative Aptitude,20
AP_0965,"If 1st Jan 2010 was Friday, what day was 1st Jan 2011?",Saturday,Sunday,Monday,Tuesday,B,Aptitude,Quantitative Aptitude,23
AP_0966,"On which date of June 2023 does the second Saturday fall, given June 1 is Thursday?",8th,10th,11th,12th,B,Aptitude,Quantitative Aptitude,20
AP_0967,Odd days in a leap year are:,1,2,3,FALSE,B,Aptitude,Quantitative Aptitude,23
AP_0968,"A man was born on August 15, 1947 (Friday). What day was August 15, 1948?",Saturday,Sunday,Monday,Tuesday,B,Aptitude,Quantitative Aptitude,13
AP_0969,"The day on January 1, 1901 is:",Monday,Tuesday,Wednesday,Thursday,B,Aptitude,Quantitative Aptitude,20
AP_0970,Century years are leap years only if divisible by:,4,100,400,200,C,Aptitude,Quantitative Aptitude,16
AP_0971,How many days are there from January 1 to July 4 (non-leap year)?,183,184,185,186,B,Aptitude,Quantitative Aptitude,24
AP_0972,The total odd days in 200 years is:,1,2,3,4,C,Aptitude,Quantitative Aptitude,11
AP_0973,"If a year starts on Sunday, which day will December 31 fall on (non-leap year)?",Saturday,Sunday,Monday,Friday,B,Aptitude,Quantitative Aptitude,15
AP_0974,Which of these is NOT a leap year?,1600,1700,1800,1900,D,Aptitude,Quantitative Aptitude,20
AP_0975,The angle between hour and minute hand at 3:00 is:,60Â°,80Â°,90Â°,120Â°,C,Aptitude,Quantitative Aptitude,16
AP_0976,How many times do clock hands coincide in 24 hours?,22,24,21,20,A,Aptitude,Quantitative Aptitude,25
AP_0977,At what time between 4 and 5 do the hands of a clock coincide?,46276.18125,04:22:00,04:20:00,04:21:00,A,Aptitude,Quantitative Aptitude,21
AP_0978,The minute hand gains over the hour hand at what rate per hour?,55 min (of arc),60 min,50 min,45 min,A,Aptitude,Quantitative Aptitude,18
AP_0979,Angle between hands at 6:30 is:,15Â°,18Â°,20Â°,21Â°,A,Aptitude,Quantitative Aptitude,21
AP_0980,At what time between 1 and 2 o'clock are the hands of a clock at right angles?,1:27 3/11 and 1:05 5/11,1:22 and 1:50,1:15 and 1:45,1:30 and 1:00,A,Aptitude,Quantitative Aptitude,25
AP_0981,The minute hand moves __ degrees per minute:,5Â°,6Â°,7Â°,8Â°,B,Aptitude,Quantitative Aptitude,25
AP_0982,"At 7:20, the angle between the hands is:",100Â°,110Â°,120Â°,130Â°,A,Aptitude,Quantitative Aptitude,19
AP_0983,How many times do the hands of a clock form a straight line in 12 hours?,11,22,12,10,A,Aptitude,Quantitative Aptitude,21
AP_0984,"A clock loses 5 minutes per hour. If it shows 7 AM, the correct time is:",0.295138889,07:10:00,06:55:00,08:00:00,A,Aptitude,Quantitative Aptitude,13
AP_0985,Angle between clock hands at 12:00 is:,180Â°,90Â°,0Â°,360Â°,C,Aptitude,Quantitative Aptitude,12
AP_0986,The hour hand moves __ degrees per hour:,15Â°,30Â°,45Â°,60Â°,B,Aptitude,Quantitative Aptitude,23
AP_0987,At what time between 5 and 6 do hands overlap?,46092.22708,05:25:00,05:30:00,05:28:00,A,Aptitude,Quantitative Aptitude,14
AP_0988,At 9:15 the minute hand is ahead of hour hand by:,22.5Â°,90Â°,97.5Â°,112.5Â°,C,Aptitude,Quantitative Aptitude,18
AP_0989,How many right angles do the clock hands make in 12 hours?,22,24,20,18,A,Aptitude,Quantitative Aptitude,21
AP_0990,"At 8:00, angle of hour hand from 12 is:",180Â°,240Â°,200Â°,220Â°,B,Aptitude,Quantitative Aptitude,18
AP_0991,A clock shows 3:00 PM. The reflection in a mirror shows:,0.375,09:30:00,08:45:00,09:00:00,A,Aptitude,Quantitative Aptitude,13
AP_0992,"At 2:30, angle between the hands is:",95Â°,100Â°,105Â°,115Â°,C,Aptitude,Quantitative Aptitude,14
AP_0993,A correct clock and a slow clock (loses 1 min per day) show same time on Jan 1. Next time they agree is:,720 days,365 days,720 days,1440 days,A,Aptitude,Quantitative Aptitude,13
AP_0994,Time between two consecutive coincidences of clock hands is:,65 5/11 minutes,60 minutes,66 minutes,70 minutes,A,Aptitude,Quantitative Aptitude,20
AP_0995,The angle swept by the minute hand in 20 minutes is:,100Â°,110Â°,120Â°,130Â°,C,Aptitude,Quantitative Aptitude,12
AP_0996,"A clock gains 10 seconds per hour. In 6 hours, it gains:",1 min,1 min 30 s,2 min,3 min,A,Aptitude,Quantitative Aptitude,14
AP_0997,Angle made by minute hand in 45 minutes is:,225Â°,270Â°,315Â°,360Â°,B,Aptitude,Quantitative Aptitude,16
AP_0998,At 10:10 the angle between the hands is:,115Â°,120Â°,125Â°,115Â°,A,Aptitude,Quantitative Aptitude,21
AP_0999,How many times do the hands of a clock coincide between 12:00 noon and 12:00 midnight?,11,12,13,10,A,Aptitude,Quantitative Aptitude,24
AP_1000,"At 12:30, the angle between the hands is:",165Â°,175Â°,185Â°,195Â°,A,Aptitude,Quantitative Aptitude,21
AP_1001,Choose the correct sentence:,She don't know the answer.,She doesn't know the answer.,She not know the answer.,She do not knows the answer.,B,Aptitude,Verbal Ability,15
AP_1002,Identify the correctly written sentence:,He have been working here for five years.,He has been working here for five years.,He had been worked here for five years.,He is working here since five years.,B,Aptitude,Verbal Ability,13
AP_1003,Select the correct sentence:,Each of the students have submitted their forms.,Each of the students has submitted his form.,Each of the students have submitted his form.,Each of the student has submitted their forms.,B,Aptitude,Verbal Ability,12
AP_1004,Which sentence is grammatically correct?,The news are shocking.,The news were shocking.,The news is shocking.,The newses are shocking.,C,Aptitude,Verbal Ability,19
AP_1005,Pick the correct sentence:,Neither of the boys are ready.,Neither of the boys is ready.,Neither the boys are ready.,Neither boys is ready.,B,Aptitude,Verbal Ability,25
AP_1006,Choose the sentence with correct subject-verb agreement:,The committee have decided.,The committee has decided.,The committee are deciding.,The committees have decided.,B,Aptitude,Verbal Ability,11
AP_1007,Which option corrects: 'The data shows a clear trend'?,The data show a clear trend.,The data shown a clear trend.,The data were showed a clear trend.,The data has showed a clear trend.,A,Aptitude,Verbal Ability,19
AP_1008,Select the grammatically correct sentence:,Everyone in the class like the teacher.,Everyone in the class likes the teacher.,Everyone in the class are liking the teacher.,All the class likes the teacher.,B,Aptitude,Verbal Ability,11
AP_1009,Which sentence is correct?,He is taller than me.,He is more taller than I.,He is taller than I am.,He is tallest than me.,C,Aptitude,Verbal Ability,25
AP_1010,Correct the sentence: 'She is one of the girls who is singing.',She is one of the girls who are singing.,She is one of the girl who is singing.,She is one of girls who sings.,She is the one girl who are singing.,A,Aptitude,Verbal Ability,24
AP_1011,Choose the correct sentence:,He laid on the sofa for an hour.,He lay on the sofa for an hour.,He lain on the sofa for an hour.,He lied on the sofa for an hour.,B,Aptitude,Verbal Ability,17
AP_1012,Which sentence uses 'fewer' correctly?,I have less books than you.,I have fewer books than you.,I have lesser books than you.,I have fewest books than you.,B,Aptitude,Verbal Ability,16
AP_1013,Select the correct sentence:,It is me who is wrong.,It is I who am wrong.,It is I who is wrong.,It is me who am wrong.,B,Aptitude,Verbal Ability,17
AP_1014,Choose the correctly punctuated sentence:,She said I will come.,"She said, ""I will come.""",She said: I will come.,"She said I will, come.",B,Aptitude,Verbal Ability,25
AP_1015,Which sentence is correct?,Mathematic are my favourite subject.,Mathematics are my favourite subject.,Mathematics is my favourite subject.,The mathematics is my favourite subject.,C,Aptitude,Verbal Ability,13
AP_1016,Identify the correct sentence:,The police has arrested the thief.,The police have arrested the thief.,Polices have arrested the thief.,The police had arrest the thief.,B,Aptitude,Verbal Ability,24
AP_1017,Pick the correct sentence:,He works since morning.,He has been working since morning.,He is working since morning.,He works from morning.,B,Aptitude,Verbal Ability,13
AP_1018,Which sentence is grammatically correct?,"Between you and I, this is wrong.","Between you and me, this is wrong.","Among you and me, this is wrong.","Amongst you and I, this is wrong.",B,Aptitude,Verbal Ability,23
AP_1019,Choose the correct sentence:,She is good in swimming.,She is good at swimming.,She is good for swimming.,She is good to swim.,B,Aptitude,Verbal Ability,21
AP_1020,Identify the correct sentence:,The teacher along with his students are present.,The teacher along with his students is present.,The teacher with students are present.,The teacher and students are present.,B,Aptitude,Verbal Ability,11
AP_1021,Which sentence correctly uses 'affect' vs 'effect'?,The cold weather effected his health.,The cold weather affected his health.,The cold weather affect his health.,The cold weather is effecting his health.,B,Aptitude,Verbal Ability,14
AP_1022,Select the correct sentence:,His advices were very helpful.,His advice was very helpful.,His advises were very helpful.,His advise is very helpful.,B,Aptitude,Verbal Ability,22
AP_1023,Which sentence uses the comparative correctly?,She is the tallest of the two.,She is the taller of the two.,She is more taller of the two.,She is tallest between two.,B,Aptitude,Verbal Ability,12
AP_1024,Choose the correct sentence:,One must do his duty.,One must do one's duty.,One should do your duty.,You must do one's duty.,B,Aptitude,Verbal Ability,20
AP_1025,Identify the correct sentence:,She is senior than me by two years.,She is two years senior to me.,She is more senior to me by two years.,She is senior than me with two years.,B,Aptitude,Verbal Ability,18
AP_1026,Select the correct sentence:,He is ill since three days.,He has been ill for three days.,He is being ill since three days.,He was ill since three days.,B,Aptitude,Verbal Ability,13
AP_1027,Which sentence is correct?,No sooner did he see the snake than he run.,No sooner had he seen the snake than he ran.,No sooner he saw the snake than he ran.,No sooner did he see the snake when he ran.,B,Aptitude,Verbal Ability,17
AP_1028,Choose the correct sentence:,Either of the two options are correct.,Either of the two options is correct.,Either options are correct.,Either option are correct.,B,Aptitude,Verbal Ability,17
AP_1029,Identify the correct sentence:,The number of students are increasing.,The number of students is increasing.,The number of students were increasing.,Number of students is increasing.,B,Aptitude,Verbal Ability,22
AP_1030,Pick the correct sentence:,She doesn't hardly work.,She hardly works.,She don't hardly work.,She barely doesn't work.,B,Aptitude,Verbal Ability,19
AP_1031,Which sentence is grammatically correct?,He avoids to make mistakes.,He avoids making mistakes.,He avoid to make mistakes.,He has avoided make mistakes.,B,Aptitude,Verbal Ability,16
AP_1032,Choose the correct sentence:,I suggest him going to the doctor.,I suggest that he go to the doctor.,I suggest him to go to the doctor.,I suggest for him going to doctor.,B,Aptitude,Verbal Ability,11
AP_1033,Select the correct sentence:,The luggage are too heavy.,The luggage is too heavy.,The luggages are too heavy.,Luggages is too heavy.,B,Aptitude,Verbal Ability,18
AP_1034,Identify the correct sentence:,She is used to work late.,She is used to working late.,She used to working late.,She is use to work late.,B,Aptitude,Verbal Ability,11
AP_1035,Choose the correct sentence:,I have a little friends.,I have a few friends.,I have few friend.,I have little friend.,B,Aptitude,Verbal Ability,13
AP_1036,Which sentence uses 'who/whom' correctly?,Who did you see at the party?,Whom did you see at the party?,Who you saw at the party?,Whom you see at the party?,B,Aptitude,Verbal Ability,21
AP_1037,Identify the correct sentence:,I look forward to hear from you.,I look forward to hearing from you.,I look forward to listened from you.,I look forward hearing from you.,B,Aptitude,Verbal Ability,15
AP_1038,Select the correct sentence:,He is a honest man.,He is an honest man.,He is the honest man.,He is honest a man.,B,Aptitude,Verbal Ability,18
AP_1039,Choose the correct sentence:,She prefer tea than coffee.,She prefers tea to coffee.,She prefer tea to coffee.,She is preferring tea over coffee.,B,Aptitude,Verbal Ability,19
AP_1040,Which is grammatically correct?,He is the most unkindest person.,He is the most unkind person.,He is unkindest person.,He is more unkinder person.,B,Aptitude,Verbal Ability,25
AP_1041,Find the error: 'She (A) has been (B) waiting since (C) two hours.',A,B,C,No error,C,Aptitude,Verbal Ability,17
AP_1042,Find the error: 'He (A) is knowing (B) the answer (C) to the question.',A,B,C,No error,B,Aptitude,Verbal Ability,19
AP_1043,Find the error: 'One of my friends (A) are (B) a doctor (C).',A,B,C,No error,B,Aptitude,Verbal Ability,21
AP_1044,Find the error: 'Neither the students (A) nor the teacher (B) were (C) present.',A,B,C,No error,C,Aptitude,Verbal Ability,13
AP_1045,Find the error: 'She is (A) too weak (B) that she cannot walk (C).',A,B,C,No error,B,Aptitude,Verbal Ability,23
AP_1046,Find the error: 'The cattle (A) is (B) grazing in (C) the field.',A,B,C,No error,B,Aptitude,Verbal Ability,15
AP_1047,Find the error: 'He works (A) in this office (B) since 2010 (C).',A,B,C,No error,A,Aptitude,Verbal Ability,20
AP_1048,Find the error: 'The children (A) enjoyed during (B) the picnic (C).',A,B,C,No error,B,Aptitude,Verbal Ability,18
AP_1049,Find the error: 'He is senior (A) than me (B) by five years (C).',A,B,C,No error,B,Aptitude,Verbal Ability,22
AP_1050,Find the error: 'I could not (A) help but cry (B) on hearing the news (C).',A,B,C,No error,D,Aptitude,Verbal Ability,11
AP_1051,Find the error: 'He (A) suggested me (B) to see a doctor (C).',A,B,C,No error,B,Aptitude,Verbal Ability,18
AP_1052,"Find the error: 'Unless (A) you work hard (B), you cannot succeeds (C).'",A,B,C,No error,C,Aptitude,Verbal Ability,17
AP_1053,Find the error: 'The jury (A) have (B) given its verdict (C).',A,B,C,No error,B,Aptitude,Verbal Ability,11
AP_1054,Find the error: 'She is more (A) smarter (B) than her sister (C).',A,B,C,No error,B,Aptitude,Verbal Ability,23
AP_1055,Find the error: 'I (A) bought (B) a new furnitures (C).',A,B,C,No error,C,Aptitude,Verbal Ability,23
AP_1056,"Find the error: 'Had (A) I knew the answer (B), I would have (C) replied.'",A,B,C,No error,B,Aptitude,Verbal Ability,20
AP_1057,Find the error: 'Both the boys (A) is (B) intelligent (C).',A,B,C,No error,B,Aptitude,Verbal Ability,22
AP_1058,Find the error: 'He said (A) that he will come (B) the next day (C).',A,B,C,No error,B,Aptitude,Verbal Ability,20
AP_1059,Find the error: 'The boy (A) as well as (B) his parents have come (C).',A,B,C,No error,C,Aptitude,Verbal Ability,25
AP_1060,Find the error: 'She told (A) me about (B) the news today (C).',A,B,C,No error,D,Aptitude,Verbal Ability,22
AP_1061,Find the error: 'No sooner (A) did he left (B) than it began to rain (C).',A,B,C,No error,B,Aptitude,Verbal Ability,16
AP_1062,Find the error: 'She is (A) too intelligent (B) to make mistakes (C).',A,B,C,No error,D,Aptitude,Verbal Ability,11
AP_1063,Find the error: 'The price of all goods (A) have (B) risen sharply (C).',A,B,C,No error,B,Aptitude,Verbal Ability,12
AP_1064,Find the error: 'I am living (A) in this city (B) for ten years (C).',A,B,C,No error,A,Aptitude,Verbal Ability,15
AP_1065,Find the error: 'We should (A) not misuse (B) the nature (C).',A,B,C,No error,C,Aptitude,Verbal Ability,12
AP_1066,Find the error: 'He (A) has completed his work (B) yesterday (C).',A,B,C,No error,B,Aptitude,Verbal Ability,24
AP_1067,Find the error: 'The teacher (A) forbade the students (B) from cheating (C).',A,B,C,No error,D,Aptitude,Verbal Ability,20
AP_1068,Find the error: 'He ate (A) the whole (B) apple greedily (C).',A,B,C,No error,D,Aptitude,Verbal Ability,11
AP_1069,Find the error: 'Scarcely had (A) she entered (B) when the bell rang (C).',A,B,C,No error,D,Aptitude,Verbal Ability,16
AP_1070,Find the error: 'She is one of (A) those students who has (B) passed the exam (C).',A,B,C,No error,B,Aptitude,Verbal Ability,18
AP_1071,Find the error: 'The scissors (A) is (B) very sharp (C).',A,B,C,No error,B,Aptitude,Verbal Ability,18
AP_1072,Find the error: 'Despite of (A) his illness (B) he came to office (C).',A,B,C,No error,A,Aptitude,Verbal Ability,23
AP_1073,Find the error: 'I (A) am not knowing (B) his address (C).',A,B,C,No error,B,Aptitude,Verbal Ability,23
AP_1074,Find the error: 'He refused (A) to paid (B) the bill (C).',A,B,C,No error,B,Aptitude,Verbal Ability,18
AP_1075,Find the error: 'The news (A) are (B) very disturbing (C).',A,B,C,No error,B,Aptitude,Verbal Ability,21
AP_1076,Find the error: 'She (A) entered into (B) the room (C).',A,B,C,No error,B,Aptitude,Verbal Ability,16
AP_1077,Find the error: 'He (A) is (B) knowing French and German (C).',A,B,C,No error,C,Aptitude,Verbal Ability,21
AP_1078,Find the error: 'The crowd (A) was (B) cheering loudly (C).',A,B,C,No error,D,Aptitude,Verbal Ability,13
AP_1079,Find the error: 'She congratulated me (A) for passing (B) the examination (C).',A,B,C,No error,B,Aptitude,Verbal Ability,11
AP_1080,Find the error: 'Neither of (A) the two boys (B) have (C) done their homework.',A,B,C,No error,C,Aptitude,Verbal Ability,12
AP_1081,Change to passive: 'The teacher praises the student.',The student is praised by the teacher.,The student was praised by the teacher.,The student is being praised by the teacher.,The student praised by the teacher.,A,Aptitude,Verbal Ability,15
AP_1082,Change to passive: 'They are building a new bridge.',A new bridge is built by them.,A new bridge was being built by them.,A new bridge is being built by them.,A new bridge has been built by them.,C,Aptitude,Verbal Ability,23
AP_1083,Change to passive: 'She wrote a letter.',A letter was written by her.,A letter is written by her.,A letter has been written by her.,A letter had been written by her.,A,Aptitude,Verbal Ability,20
AP_1084,Change to active: 'The cake was eaten by the children.',The children ate the cake.,The children eat the cake.,The children has eaten the cake.,The children eats the cake.,A,Aptitude,Verbal Ability,15
AP_1085,Change to passive: 'They have completed the project.',The project was completed by them.,The project has been completed by them.,The project had been completed by them.,The project is completed by them.,B,Aptitude,Verbal Ability,20
AP_1086,Change to passive: 'Someone has stolen my wallet.',My wallet was stolen.,My wallet has been stolen.,My wallet had been stolen.,My wallet is stolen.,B,Aptitude,Verbal Ability,24
AP_1087,Change to active: 'Mistakes were made by the manager.',The manager is making mistakes.,The manager made mistakes.,The manager makes mistakes.,The manager had made mistakes.,B,Aptitude,Verbal Ability,11
AP_1088,Change to passive: 'We will announce the results tomorrow.',The results will be announced tomorrow.,The results are announced tomorrow.,The results have been announced.,The results shall announce tomorrow.,A,Aptitude,Verbal Ability,11
AP_1089,Change to passive: 'She is reading a novel.',A novel was read by her.,A novel is being read by her.,A novel has been read by her.,A novel is read by her.,B,Aptitude,Verbal Ability,25
AP_1090,Change to active: 'The letter has been signed by the director.',The director signs the letter.,The director signed the letter.,The director has signed the letter.,The director had signed the letter.,C,Aptitude,Verbal Ability,19
AP_1091,Change to passive: 'The mechanic repaired the car.',The car is repaired by the mechanic.,The car was repaired by the mechanic.,The car has been repaired by the mechanic.,The car had been repaired by the mechanic.,B,Aptitude,Verbal Ability,12
AP_1092,Change to passive: 'The police are investigating the case.',The case is being investigated by the police.,The case was investigated by the police.,The case has been investigated by the police.,The case is investigated by the police.,A,Aptitude,Verbal Ability,17
AP_1093,Change to active: 'The song was being sung by the children.',The children sing the song.,The children are singing the song.,The children were singing the song.,The children sang the song.,C,Aptitude,Verbal Ability,20
AP_1094,Change to passive: 'We must complete the assignment.',The assignment must be completed.,The assignment has to be completed by us.,The assignment was completed.,The assignment should be completed by us.,A,Aptitude,Verbal Ability,14
AP_1095,Change to passive: 'He had finished the work before noon.',The work had been finished by him before noon.,The work was finished by him.,The work has been finished by him.,The work is finished before noon.,A,Aptitude,Verbal Ability,17
AP_1096,Change to active: 'Is the homework being done by you?',Are you doing the homework?,Did you do the homework?,Do you do the homework?,Have you done the homework?,A,Aptitude,Verbal Ability,18
AP_1097,Change to passive: 'Shut the door.' (Imperative),The door must be shut.,The door should be shut.,Let the door be shut.,The door has to be shut.,C,Aptitude,Verbal Ability,15
AP_1098,Change to passive: 'They will have submitted the reports.',The reports will have been submitted by them.,The reports have been submitted by them.,The reports would be submitted.,The reports shall be submitted by them.,A,Aptitude,Verbal Ability,23
AP_1099,Change to active: 'The ball was caught by the goalkeeper.',The goalkeeper catches the ball.,The goalkeeper caught the ball.,The goalkeeper has caught the ball.,The goalkeeper will catch the ball.,B,Aptitude,Verbal Ability,22
AP_1100,Change to passive: 'Can you drive a car?',Can a car be driven by you?,Can you drive the car?,A car can be driven by you?,Is a car driven by you?,A,Aptitude,Verbal Ability,22
AP_1101,Change to passive: 'He teaches English.',English is taught by him.,English was taught by him.,English has been taught by him.,English is being taught by him.,A,Aptitude,Verbal Ability,11
AP_1102,Change to active: 'The painting was appreciated by everyone.',Everyone appreciates the painting.,Everyone appreciated the painting.,Everyone has appreciated the painting.,Everyone had appreciated the painting.,B,Aptitude,Verbal Ability,14
AP_1103,Change to passive: 'Who broke the window?',By whom was the window broken?,Who did break the window?,The window was broken by whom?,By whom the window was broken?,A,Aptitude,Verbal Ability,20
AP_1104,Change to passive: 'People speak English all over the world.',English is spoken all over the world.,English is spoken by people all over the world.,English was spoken all over the world.,English is being spoken by people.,A,Aptitude,Verbal Ability,13
AP_1105,Change to passive: 'The judge awarded the winner a trophy.',A trophy was awarded to the winner by the judge.,The winner was awarded a trophy by the judge.,A trophy is awarded the winner.,Both A and B are correct.,D,Aptitude,Verbal Ability,20
AP_1106,Identify the passive voice sentence:,She sings beautifully.,The prize was won by him.,He runs fast.,They are playing cricket.,B,Aptitude,Verbal Ability,25
AP_1107,Which sentence is in active voice?,The cake is being made.,The road was widened.,She writes a report daily.,The song is sung by choir.,C,Aptitude,Verbal Ability,22
AP_1108,Change to passive: 'No one can solve this problem.',This problem cannot be solved.,This problem is not solvable.,This problem would not be solved.,This problem is not solved by anyone.,A,Aptitude,Verbal Ability,15
AP_1109,Change to passive: 'They were laughing at the clown.',The clown was being laughed at by them.,The clown is laughed at by them.,The clown has been laughed at.,The clown was laughed at.,A,Aptitude,Verbal Ability,20
AP_1110,Change to active: 'I was bitten by a dog.',A dog bites me.,A dog bit me.,A dog has bitten me.,A dog was biting me.,B,Aptitude,Verbal Ability,23
AP_1111,Change to passive: 'She will complete the task.',The task will be completed by her.,The task is completed by her.,The task has been completed by her.,The task would be completed by her.,A,Aptitude,Verbal Ability,20
AP_1112,Change to active: 'The books were placed on the shelf.',She places the books on the shelf.,She placed the books on the shelf.,She is placing the books.,She had placed books on the shelf.,B,Aptitude,Verbal Ability,23
AP_1113,Change to passive: 'Please help me.',Help me please.,Let me be helped.,I should be helped.,I am helped please.,B,Aptitude,Verbal Ability,16
AP_1114,Change to passive: 'They had destroyed the bridge.',The bridge had been destroyed by them.,The bridge has been destroyed by them.,The bridge was destroyed by them.,The bridge is destroyed by them.,A,Aptitude,Verbal Ability,12
AP_1115,Change to active: 'A letter will be written by him.',He writes a letter.,He wrote a letter.,He will write a letter.,He is writing a letter.,C,Aptitude,Verbal Ability,17
AP_1116,Change to passive: 'He saw the accident.',The accident was seen by him.,The accident is seen by him.,The accident has been seen by him.,The accident was being seen by him.,A,Aptitude,Verbal Ability,23
AP_1117,Change to passive: 'The manager is interviewing candidates.',Candidates are being interviewed by the manager.,Candidates were interviewed by the manager.,Candidates are interviewed by the manager.,Candidates have been interviewed by the manager.,A,Aptitude,Verbal Ability,13
AP_1118,Change to active: 'A new hospital has been built in our city.',They built a new hospital in our city.,They have built a new hospital in our city.,They build a new hospital.,They had built a new hospital.,B,Aptitude,Verbal Ability,25
AP_1119,Passive of 'The child is eating cake'?,Cake is eaten by the child.,Cake is being eaten by the child.,Cake was eaten by the child.,Cake has been eaten by the child.,B,Aptitude,Verbal Ability,11
AP_1120,Change to passive: 'We should respect our elders.',Our elders should be respected.,Our elders should be respected by us.,Our elders are respected.,Our elders were respected.,B,Aptitude,Verbal Ability,20
AP_1121,"Change to indirect: 'She said, ""I am tired.""'",She said that she was tired.,She said that I am tired.,She told that she is tired.,She said she is tired.,A,Aptitude,Verbal Ability,13
AP_1122,"Change to indirect: 'He said, ""I will come tomorrow.""",He said that he will come the next day.,He said that he would come the next day.,He told that he will come tomorrow.,He said that he comes the next day.,B,Aptitude,Verbal Ability,19
AP_1123,"Change to direct: ""She said that she had finished her work.""","She said, ""I finished my work.""","She said, ""I have finished my work.""","She said, ""I had finished my work.""","She said, ""She has finished her work.""",B,Aptitude,Verbal Ability,20
AP_1124,"Change to indirect: 'The teacher said, ""Open your books.'",The teacher said to open their books.,The teacher told the students to open their books.,The teacher said that they open their books.,The teacher ordered open their books.,B,Aptitude,Verbal Ability,21
AP_1125,"Change to indirect: 'He asked, ""Are you coming?""'",He asked if I was coming.,He asked if I am coming.,He asked that I come.,He asked whether I come.,A,Aptitude,Verbal Ability,21
AP_1126,"Change to direct: ""She asked him where he was going.""","She asked, ""Where are you going?""","She asked, ""Where were you going?""","She asked, ""Where did you go?""","She asked, ""Where have you been?""",A,Aptitude,Verbal Ability,25
AP_1127,"Change to indirect: 'She said, ""I can do this.""'",She said that she can do this.,She said that she could do that.,She told that she can do this.,She said that she could do this.,D,Aptitude,Verbal Ability,16
AP_1128,In indirect speech 'yesterday' changes to:,tomorrow,the next day,the previous day,last day,C,Aptitude,Verbal Ability,21
AP_1129,"Change to indirect: 'He said, ""I have read this book.""'",He said that he has read the book.,He said that he had read that book.,He told that he read the book.,He said that he read this book.,B,Aptitude,Verbal Ability,16
AP_1130,In indirect speech 'now' changes to:,then,here,at that time,at this time,C,Aptitude,Verbal Ability,14
AP_1131,"Change to indirect: 'She said, ""My brother is a doctor.""'",She said that her brother was a doctor.,She said that my brother is a doctor.,She told that her brother is a doctor.,She said that her brother is a doctor.,A,Aptitude,Verbal Ability,25
AP_1132,"Change to indirect: 'He said to me, ""Please help me.""'",He asked me to please help him.,He requested me to help him.,He begged that help him.,He told me to help him.,B,Aptitude,Verbal Ability,18
AP_1133,"Change to direct: ""The boy said that he was ill.""","The boy said, ""I was ill.""","The boy said, ""I am ill.""","The boy said, ""He is ill.""","The boy said, ""I have been ill.""",B,Aptitude,Verbal Ability,15
AP_1134,"Change to indirect: 'She said, ""What a beautiful flower this is!""'",She exclaimed that it was a very beautiful flower.,She said what a beautiful flower it is.,She exclaimed that the flower is beautiful.,She said that flower was beautiful.,A,Aptitude,Verbal Ability,17
AP_1135,In indirect speech 'this' typically changes to:,these,those,that,it,C,Aptitude,Verbal Ability,19
AP_1136,"Change to indirect: 'He said, ""I was watching TV when she called.""'",He said that he was watching TV when she called.,He said that he had been watching TV when she had called.,He said that he had been watching TV when she called.,He said that he watched TV when she called.,C,Aptitude,Verbal Ability,23
AP_1137,"Change to indirect: 'She said, ""Don't touch it.""'",She said not to touch it.,She said that don't touch it.,She told him not to touch it.,She asked him not to touch it.,C,Aptitude,Verbal Ability,23
AP_1138,In indirect speech 'will' changes to:,shall,would,can,could,B,Aptitude,Verbal Ability,24
AP_1139,"Change to indirect: 'She said, ""It may rain today.""'",She said that it may rain that day.,She said that it might rain that day.,She told that it may rain today.,She said that it rained that day.,B,Aptitude,Verbal Ability,15
AP_1140,"Change to direct: ""He asked me if I had read the newspaper.""","He asked, ""Have you read the newspaper?""","He asked, ""Did you read the newspaper?""","He asked, ""Do you read the newspaper?""","He asked, ""Had you read the newspaper?""",A,Aptitude,Verbal Ability,21
AP_1141,"Change to indirect: 'He said, ""I must leave now.""'",He said that he must leave then.,He said that he had to leave then.,He said that he must leave now.,He told that he should leave then.,B,Aptitude,Verbal Ability,24
AP_1142,"In indirect speech, a command uses the reporting verb:",asked,told/ordered + infinitive,said that,exclaimed,B,Aptitude,Verbal Ability,15
AP_1143,"Change to indirect: 'She said, ""I have been cooking.""'",She said that she has been cooking.,She said that she had been cooking.,She told that she was cooking.,She said that she cooked.,B,Aptitude,Verbal Ability,24
AP_1144,"Change to indirect: 'He said, ""I bought a new car yesterday.""'",He said that he had bought a new car the previous day.,He said that he bought a new car yesterday.,He told that he will buy a new car.,He said that he bought a new car the day before.,A,Aptitude,Verbal Ability,14
AP_1145,"Change to direct: ""She told me that she would call me the next day.""","She said, ""I will call you tomorrow.""","She said, ""I will call you the next day.""","She said, ""I called you tomorrow.""","She said, ""I would call you tomorrow.""",A,Aptitude,Verbal Ability,16
